proteome,data,mdl,term,estimate,std.error,statistic,p.value,conf.low,conf.high,identified_as
NP_892006,,,expr_level,-0.35804831915258073,0.25424361527815076,-1.4082883409318432,0.15904570661154455,-0.87901828180173,0.13346693751332378,insignificant
NP_149062,,,expr_level,-0.35261701978363824,0.254165262672768,-1.3873533152231925,0.16533405312163443,-0.8733261618989084,0.13879353145273246,insignificant
NP_003118,,,expr_level,-0.990760474647344,0.3628515800091676,-2.7304841131525786,0.006324138113224466,-1.7698973477317483,-0.3348566552756118,significant
NP_001123910,,,expr_level,-0.9869310493321318,0.36237363697222785,-2.723517796654092,0.006459073553382667,-1.764939374331949,-0.33180703503113856,significant
NP_001182461,,,expr_level,-1.0025873974930888,0.363505506926581,-2.758107864637072,0.00581370107752115,-1.7832365857789452,-0.3456570878988585,significant
NP_001243000,,,expr_level,0.04785719248062804,0.16536297231832753,0.2894069440678766,0.7722699816639036,-0.2934327131657005,0.37281670328939687,insignificant
NP_004406,,,expr_level,0.06198780821476407,0.13643019849408944,0.4543554792046247,0.6495729907762331,-0.21224634347543214,0.3315369141232817,insignificant
NP_689916,,,expr_level,-0.18600404147052954,0.1934014905394272,-0.961750816665037,0.33617478928149774,-0.5822808370744499,0.1848392089336463,insignificant
NP_060124,,,expr_level,0.09172036536026579,0.17650566581521274,0.5196454455818412,0.6033107169908078,-0.25617290656639063,0.4443853381212609,insignificant
NP_008835,,,expr_level,0.11059848232876829,0.25133828070884756,0.44003834997537256,0.6599093318278924,-0.37418930202673756,0.6237006916457958,insignificant
NP_000375,,,expr_level,-0.35696799033167737,0.15201257249378103,-2.3482793855507,0.018860368378985706,-0.6779449349375021,-0.07487781083137943,significant
NP_001447,,,expr_level,-0.3352317225833911,0.18367916344777693,-1.8250939098963346,0.0679868590679529,-0.7190280524960143,0.008542645530005714,insignificant
NP_001157789,,,expr_level,0.3738216756397043,0.1664146326733515,2.2463269583598677,0.02468307303382915,0.06360794025284452,0.7244709688204798,significant
NP_001448,,,expr_level,0.37252280922868053,0.16635319156049042,2.2393487358685356,0.025133234137329114,0.06238811819747669,0.7230053732093247,significant
NP_001449,,,expr_level,-0.27309666662780674,0.20152061378696864,-1.3551798076424209,0.17536027643163235,-0.6937056609186223,0.10342970963564663,insignificant
NP_001120959,,,expr_level,-0.27336626461801206,0.20169994802014182,-1.3553115273520726,0.17531832387014445,-0.6943259218930334,0.10349811676831716,insignificant
NP_003119,,,expr_level,-1.0396587000186046,0.34929927234283625,-2.9764124415300315,0.0029164234823625015,-1.8035659925236567,-0.4191515335084884,significant
NP_842565,,,expr_level,-1.0263672193673294,0.3469041937282981,-2.958647482282095,0.0030899234600133916,-1.7841800953619595,-0.4098106906662364,significant
NP_001020029,,,expr_level,-0.16650802729755912,0.1260288217893992,-1.3211900653630073,0.18643799801658986,-0.439405820767433,0.06237359609401612,insignificant
NP_008877,,,expr_level,-0.0943370409266472,0.17244020955282438,-0.5470710176662625,0.5843299427073193,-0.4481187784558735,0.23671231398668577,insignificant
NP_000338,,,expr_level,-0.16619546665464147,0.1259636371456504,-1.3193924089574474,0.18703795824713806,-0.43891925730738235,0.06260653937748964,insignificant
NP_066022,,,expr_level,-0.7163943882339567,0.2576172312782778,-2.780848100413394,0.005421709896176903,-1.273186158689965,-0.24975873514991986,significant
NP_001243415,,,expr_level,0.11159497002621048,0.2162707333580706,0.515996632061386,0.605856761492636,-0.3134381799220837,0.543517673561545,insignificant
NP_004478,,,expr_level,0.11217151887295389,0.21645468962092568,0.5182217075980124,0.6043035908561033,-0.31328487290736884,0.544358684905668,insignificant
NP_001243417,,,expr_level,0.10764057823986578,0.21512380172124326,0.50036573070304,0.6168175788032755,-0.31534249383112983,0.53698968337408,insignificant
NP_005742,,,expr_level,0.23873018972494403,0.3257056441616585,0.7329630112472179,0.4635809896918016,-0.40126661468326974,0.8946123466641424,insignificant
NP_671714,,,expr_level,0.2334842255789869,0.3249623756606671,0.7184961800710009,0.47245140237389205,-0.4052128956504611,0.8875896372956988,insignificant
NP_005520,,,expr_level,-0.5038701578948257,0.2079042144877621,-2.423568753217771,0.015368843787685882,-0.9417899754147109,-0.11764008894950595,significant
NP_004360,,,expr_level,-0.36473819827763865,0.16605983089809498,-2.1964264103187334,0.028061437044685205,-0.7121164297473126,-0.054032617731946606,significant
NP_476507,,,expr_level,-0.35279336730832933,0.15944900189687744,-2.212578085226874,0.026926747283112434,-0.6864345764341089,-0.0546324317333367,significant
NP_065816,,,expr_level,-0.7379361083745984,0.37864110879103985,-1.948906474341227,0.05130659475985458,-1.5227069612850028,-0.020659139671847147,insignificant
NP_006280,,,expr_level,-0.9444067939453354,0.3344706218468666,-2.8235866837288954,0.0047489582140297585,-1.6612344619539816,-0.3350275365804788,significant
NP_055874,,,expr_level,-0.5384412486132619,0.21130889591493995,-2.548123903075077,0.010830399703779357,-0.9871677645327375,-0.1491990599642243,significant
NP_113584,,,expr_level,-0.27312752793318146,0.33024249582453796,-0.8270514285305595,0.40820791261625716,-0.9348396787167613,0.37447942118060507,insignificant
NP_612482,,,expr_level,0.7973041111772786,0.3415773664809298,2.334183085347348,0.019586137207268255,0.18795625656277137,1.535305852807032,significant
NP_006176,,,expr_level,0.28618409379753684,0.22000404055321315,1.3008128990627175,0.19332250562789183,-0.14100301445544083,0.7328706571702057,insignificant
NP_006258,,,expr_level,-0.39003657760079585,0.4347061336064168,-0.8972419467951083,0.36958982655526257,-1.2803517534737727,0.45583478959588547,insignificant
NP_001137485,,,expr_level,-0.27200492682998767,0.4173749562757908,-0.6517039959873724,0.514592144268289,-1.1069845138543142,0.55970261759362006,insignificant
NP_005045,,,expr_level,-0.13555978038141814,0.3218381360728729,-0.4212048392882928,0.6736055109309713,-0.7712370144609741,0.5207604218141224,insignificant
NP_872394,,,expr_level,-0.20616075559404462,0.41099376226950807,-0.5016152908395122,0.6159381613263601,-1.0238415617682874,0.6164250429126329,insignificant
NP_001019628,,,expr_level,-0.2147767559688221,0.36946588720752765,-0.5813168777018453,0.5610269076095159,-0.9490393324528134,0.5253905199372519,insignificant
NP_872634,,,expr_level,0.8770629458615822,0.31716765302593436,2.7652975878655126,0.005687088746969476,0.29195489977083133,1.5493961445163338,significant
NP_005029,,,expr_level,0.1322936971319932,0.25766548549431045,0.5134319673362477,0.6076491889084019,-0.375497212033143,0.6559760419943104,insignificant
NP_003128,,,expr_level,0.1178981440662472,0.24820431620776237,0.4750044071254553,0.6347838320421193,-0.3742722437358814,0.6094392761863457,insignificant
NP_005720,,,expr_level,0.14681504017842775,0.1529620374268478,0.9598135762845094,0.337149048275506,-0.15575969491499186,0.4542641381500834,insignificant
NP_004095,,,expr_level,0.0773658498741922,0.10200283166583031,0.7584676681099316,0.4481710615015509,-0.12455486977711623,0.2815846890423857,insignificant
NP_002017,,,expr_level,-0.05004577022978398,0.12539675981849666,-0.3990993890290455,0.6898199724428506,-0.29872136308430597,0.199918004760545,insignificant
NP_997647,,,expr_level,-0.05045291156134887,0.12590291695492206,-0.4007286946291554,0.6886198820925744,-0.30015189492677957,0.2005323056014018,insignificant
NP_997639,,,expr_level,-0.05268081134137973,0.12593317355634898,-0.4183235429845467,0.6757105787246993,-0.3026314393033132,0.19810218259266743,insignificant
NP_009055,,,expr_level,-0.49409947156048706,0.2589829271310576,-1.9078457295775695,0.056411158333029676,-1.0327046888290345,-0.00665580649599815,insignificant
NP_003997,,,expr_level,-0.7795097761913037,0.22840991474909297,-3.4127668102656177,6.430694280044426e-4,-1.2763943756857576,-0.37216968146675816,significant
NP_004005,,,expr_level,-0.6538780811268098,0.22660317229445814,-2.885564551043142,0.003907123288181721,-1.1525230872358947,-0.2557687885558003,significant
NP_004007,,,expr_level,-0.6542461133517895,0.22578660560569772,-2.8976303160087884,0.0037599349732287315,-1.1462311392902267,-0.2534457342793246,significant
NP_000055,,,expr_level,-0.4009419531236592,0.16292670977700005,-2.4608730739878917,0.013859938928152555,-0.7491907376700369,-0.10386657861879997,significant
NP_002323,,,expr_level,-0.33463730597187935,0.1937581561383774,-1.727087585066042,0.0841519349059053,-0.735731785551583,0.03138266387131768,insignificant
NP_061027,,,expr_level,-0.15347693705805895,0.11877755089208455,-1.2921375790741851,0.19630950393081578,-0.3989390441286455,0.07234346693394142,insignificant
NP_065872,,,expr_level,-0.37985835622964453,0.31417497138668543,-1.2090662555105838,0.22663739204384328,-1.0188158491305586,0.2290522078031444,insignificant
NP_006827,,,expr_level,-0.2194236248306883,0.2891367998492918,-0.758892070967997,0.44791712246794546,-0.7992636785675856,0.3477761227998002,insignificant
NP_003117,,,expr_level,-0.11895464581674163,0.10382881317117779,-1.145680492568345,0.2519273782802744,-0.3411380778014086,0.0723571670764661,insignificant
NP_612429,,,expr_level,-0.18275934121954865,0.15137489511829993,-1.2073292673578513,0.22730536369581475,-0.48965051925377107,0.1100044854991074,insignificant
NP_003283,,,expr_level,0.3856273301884273,0.4270415001068798,0.9030207370757002,0.3665148891848431,-0.4186386583091608,1.2727957438760964,insignificant
NP_054733,,,expr_level,0.28121190978130906,0.48019208745065417,0.5856237891679278,0.5581283583032166,-0.6401236226050078,1.2657577247017582,insignificant
NP_000468,,,expr_level,-0.19763410586299307,0.13530612608915762,-1.4606441820140907,0.14411311464659668,-0.4864425788447916,0.050986202388409126,insignificant
NP_004361,,,expr_level,0.022113690543808708,0.11932842638235867,0.1853178761693447,0.8529797177130214,-0.2145401075597273,0.2585779811497883,insignificant
NP_004850,,,expr_level,0.09939444838134914,0.3253262325163661,0.30552239090141287,0.7599683192082787,-0.5616634770626169,0.7385167246871339,insignificant
NP_009029,,,expr_level,0.20627842880156314,0.2803417689659926,0.7358105414059298,0.461846005103265,-0.3471909834025285,0.7707220589851137,insignificant
NP_003861,,,expr_level,-0.9633250445600545,0.35527719316897655,-2.711474485506529,0.006698469601948719,-1.7228021308466823,-0.31823008166581435,significant
NP_006624,,,expr_level,-0.1326880158668024,0.15912879742233862,-0.8338403734343534,0.4043709410766435,-0.4594000191396956,0.1718887210196612,insignificant
NP_839943,,,expr_level,-0.5887172654459001,0.2668173809852791,-2.206442711010573,0.027353017300240746,-1.156636894190934,-0.09485131356508264,significant
NP_002696,,,expr_level,-0.26024753120017075,0.13902401001383954,-1.8719610459679854,0.06121199291887499,-0.5518348744466791,-0.0013379968834487596,insignificant
NP_002069,,,expr_level,-0.07450233498243657,0.26225774419651116,-0.28408059106392514,0.7763486205765419,-0.6090943905402406,0.43461568713298804,insignificant
NP_001166184,,,expr_level,-0.07608434577837998,0.262311205033831,-0.29005373891125685,0.7717751260894781,-0.6107458535870909,0.43308480734301835,insignificant
NP_114141,,,expr_level,-0.12309250669775976,0.16950001412729543,-0.7262094185155443,0.4677103989329635,-0.4703483320767584,0.20233557508515135,insignificant
NP_001254479,,,expr_level,-0.057013890579141774,0.19009806216369207,-0.29991831547471287,0.7642394633507712,-0.4323259520667722,0.33251466100421595,insignificant
NP_001091738,,,expr_level,-0.13766040925974407,0.3273862830586996,-0.42048313073355575,0.6741325502701936,-0.7907624825548156,0.5073738677607991,insignificant
NP_663304,,,expr_level,-0.1332631289080214,0.3783953465105186,-0.352179618848238,0.7247035608530952,-0.8873968332459301,0.6180919785313711,insignificant
NP_003179,,,expr_level,-0.1837699997025277,0.34949689357933,-0.5258129702397911,0.5990181618886252,-0.8814157482989561,0.5113161010544309,insignificant
NP_003741,,,expr_level,0.08197705160607842,0.2889305035358429,0.28372584619092966,0.7766204859483706,-0.46573076911880124,0.6919273217722782,insignificant
NP_003080,,,expr_level,0.4886941060527631,0.39173604055460615,1.2475086677265823,0.2122110440529242,-0.22947910797380114,1.3260231045322806,insignificant
NP_002895,,,expr_level,1.767751396470423,0.5572226693599301,3.172432662334075,0.0015116761113665974,0.7647300409433737,2.975547609951496,significant
NP_067051,,,expr_level,0.3157856060517035,0.283558585620661,1.1136520707369981,0.2654284785781239,-0.20085388096310575,0.9235440685300528,insignificant
NP_078873,,,expr_level,-0.2585811105483478,0.16940205504071115,-1.5264343191480465,0.12690173615252895,-0.6056902552002978,0.06643449754023711,insignificant
NP_001166987,,,expr_level,-0.27945681790441074,0.16646524549335326,-1.678769746058309,0.0931969269898027,-0.6210819479065612,0.03922610944194721,insignificant
NP_065700,,,expr_level,0.5327132067951862,0.28725591372592135,1.854489955961228,0.06366909579371463,0.00279809153183297,1.1420149034418665,insignificant
NP_002151,,,expr_level,-0.18881018064926794,0.11838696113344263,-1.5948562142451324,0.11074439294703056,-0.43669357435412404,0.032760208006805625,insignificant
NP_061978,,,expr_level,-0.16412268800641575,0.10906103884811949,-1.5048700226941372,0.13235749671410058,-0.39155155161206356,0.040964897791463034,insignificant
NP_006436,,,expr_level,-0.12022692003052128,0.36225846445456605,-0.33188160340584666,0.7399786621870352,-0.8327957246392367,0.6051660036630637,insignificant
NP_006717,,,expr_level,0.34510504206635517,0.18028092039623164,1.914262703495543,0.05558659741702371,0.00592519413388834,0.7220102653743486,insignificant
NP_001186211,,,expr_level,0.3443917212200045,0.17983454411661368,1.915047650670962,0.055486426999047024,0.006161615295406299,0.7205090435444064,insignificant
NP_056493,,,expr_level,0.012119581278385546,0.15793935678882792,0.07673566313550317,0.9388338330920326,-0.3055945146874479,0.3218505815506077,insignificant
NP_004230,,,expr_level,0.290475026501579,0.3143244621599362,0.9241247865518594,0.3554213495623934,-0.3264116997699679,0.9206172841520621,insignificant
NP_510880,,,expr_level,-0.3844147790121921,0.29369134580414386,-1.3089074108045038,0.19056571600400757,-1.0197913509202625,0.14110890768198497,insignificant
NP_004516,,,expr_level,0.026404897289484468,0.0835875468796388,0.3158951096807038,0.7520821239237561,-0.14260531225367926,0.1902303796026252,insignificant
NP_579899,,,expr_level,-0.40529256587788,0.208012633405294,-1.9484036101221012,0.05136668819669452,-0.8430955399091816,-0.01883395107729328,insignificant
NP_038479,,,expr_level,-0.4082931759501666,0.20801696550321466,-1.9627878666649279,0.04967082823723754,-0.8461551484879591,-0.021863673483708837,significant
NP_001124459,,,expr_level,-0.9305032344154479,0.32367709886845114,-2.874788601567462,0.004042980907289725,-1.6419271708331773,-0.3617060398511768,significant
NP_001124453,,,expr_level,-0.8982973221531384,0.31919877646857564,-2.8142254556592063,0.004889492299462769,-1.6036004963789696,-0.3389998887367232,significant
NP_001229752,,,expr_level,-0.3295067400047449,0.14829501805225445,-2.2219676987977923,0.026285488615475187,-0.6457565047996923,-0.05586533825964867,significant
NP_001002029,,,expr_level,-0.3267437597956329,0.1476919204015154,-2.212333341643517,0.02694364096296994,-0.6416545315948023,-0.05415686211243529,significant
NP_009224,,,expr_level,-0.32529541997498496,0.14735484346051558,-2.2075651694621725,0.027274599396978898,-0.63934277397682715,-0.05319715338273345,significant
NP_000543,,,expr_level,-0.465346262084245,0.18764928038232598,-2.479872350888452,0.013142942454114287,-0.8673471108089481,-0.12417258948622598,significant
NP_057336,,,expr_level,-0.23869444385010538,0.45550717924719336,-0.5240190599072234,0.6002652831685351,-1.1876175556343982,0.6266665577707241,insignificant
NP_005551,,,expr_level,-0.8513106518796847,0.26478380411874347,-3.215116025366531,0.0013039180783165156,-1.438852756693966,-0.3881681988276388,significant
NP_937762,,,expr_level,-0.3336828864619371,0.14623880474196782,-2.281767052532373,0.02250309694791374,-0.6413035673227431,-0.06165536922134919,significant
NP_004437,,,expr_level,-0.5736499112733419,0.3941177911281429,-1.4555290935516945,0.14552284189836914,-1.387197413968043,0.1771727698843286,insignificant
NP_005900,,,expr_level,-0.11667177491656373,0.12196994303136814,-0.9565616906663486,0.33878853276886645,-0.3671214252512696,0.11631320805358014,insignificant
NP_002364,,,expr_level,0.01976004309398398,0.20840699594690285,0.09481468222409563,0.9244620246838088,-0.38971978114687145,0.4361078741978705,insignificant
NP_055987,,,expr_level,0.05615953961265712,0.29820668651089555,0.18832421321513604,0.8506225055310859,-0.5149177528955902,0.6797908407713608,insignificant
NP_542417,,,expr_level,0.6689757892351637,0.36949689280555875,1.8105045056148832,0.0702175862778526,-0.0016217853434528674,1.4543110427339594,insignificant
NP_037450,,,expr_level,0.8508287997782107,0.38340596252187276,2.2191329372705626,0.02647768183184948,0.18398272907555888,1.6795885708793379,significant
NP_001264,,,expr_level,0.1457992873532138,0.3734501543906713,0.39041164031944986,0.6962321817246437,-0.5862796287395473,0.8957394049023546,insignificant
NP_001005271,,,expr_level,0.39972298204922874,0.34799156595173075,1.1486570973523926,0.250697403139143,-0.27510971540274487,1.1076074833220606,insignificant
NP_056372,,,expr_level,-0.07126478500767215,0.3967458735867917,-0.17962325446110114,0.8574483471903817,-0.8662775412769663,0.7142544819343677,insignificant
NP_001034679,,,expr_level,-0.27268358889260047,0.3931854880001308,-0.6935240419974751,0.48798074338699066,-1.0667115397641853,0.4960473398893065,insignificant
NP_004645,,,expr_level,-0.21867079059426045,0.3580577793358928,-0.6107136982188736,0.5413891358491877,-0.9423093309224402,0.4798815044804897,insignificant
NP_001008938,,,expr_level,0.36212801029771996,0.4070730290548631,0.8895897896711656,0.37368619068746817,-0.4277616493464918,1.1872346006997143,insignificant
NP_005091,,,expr_level,-0.17511017434898346,0.12581552554303765,-1.3918010006569785,0.16398266688257246,-0.43276159245689577,0.06518950257625056,insignificant
NP_942133,,,expr_level,0.20128693194066433,0.16280947088215708,1.2363342921638605,0.2163343293543068,-0.11813798164896627,0.5285654748001952,insignificant
NP_001084,,,expr_level,-0.027377132418634105,0.1551142518573992,-0.17649656360269628,0.8599038481538689,-0.346975372707834,0.27055366442883444,insignificant
NP_004332,,,expr_level,-0.5054386366730373,0.3243621273614283,-1.5582541672932124,0.11917300904167376,-1.1894906441750117,0.10004031007088282,insignificant
NP_002449,,,expr_level,-0.03149705214820883,0.07124624017330414,-0.4420872185197884,0.6584260930980013,-0.17965350179706407,0.10413486996332068,insignificant
NP_203754,,,expr_level,-0.1922869542696707,0.28056898011648174,-0.6853464491685445,0.4931253275298736,-0.7614851874722876,0.35130042533175687,insignificant
NP_001979,,,expr_level,0.027201947997844377,0.14671470855799226,0.18540709561572144,0.8529097434120276,-0.2658788511965355,0.31753559612509624,insignificant
NP_001072989,,,expr_level,0.05194642119753371,0.2002280848790322,0.259436238572212,0.7952986722597253,-0.34580092190119177,0.44866152883312965,insignificant
NP_001072990,,,expr_level,0.059905009004902025,0.19876088300573616,0.3013923469195555,0.7631153294451866,-0.3341997245489831,0.4544156252641276,insignificant
NP_000005,,,expr_level,-0.2769978774876452,0.1302982153495476,-2.1258762197513623,0.033513567428821146,-0.55197777558827,-0.03520738784667515,significant
NP_002855,,,expr_level,-0.40061701613837913,0.1588145155112208,-2.522546600030865,0.0116508512148753,-0.7372737271108034,-0.1078748041035507,significant
NP_573566,,,expr_level,-0.00444343890342038,0.22277352198310463,-0.019945992072421315,0.984086456063463,-0.44748773595467456,0.43493383404361774,insignificant
NP_057427,,,expr_level,0.30866908929883674,0.20189333066256152,1.5288721439478208,0.12629614310311182,-0.0788483231989387,0.7215745244202195,insignificant
NP_003364,,,expr_level,-0.5222311258977796,0.22760175783577505,-2.2944951342361466,0.021762074235002902,-1.0040796060364165,-0.10396044205352767,significant
NP_056083,,,expr_level,-0.6272853164003377,0.4200601718618488,-1.4933225247706703,0.13535278218184219,-1.5145031961779507,0.14953699519590158,insignificant
NP_001123476,,,expr_level,-0.7008143093834356,0.2660304099021641,-2.634339095448406,0.008430124954349688,-1.2660638819340508,-0.21243269858783018,significant
NP_001093,,,expr_level,-0.6992506718658623,0.2661867502736998,-2.6269176476547966,0.008616218383820822,-1.2647457908467536,-0.21047960013264383,significant
NP_004915,,,expr_level,-1.2943681677499943,0.4364746337679244,-2.965506051465561,0.0030218540021654436,-2.2477583382243984,-0.5232290591453869,significant
NP_001265272,,,expr_level,-1.3037142225790268,0.3841829698272985,-3.3934721863519473,6.901256638952073e-4,-2.1355544564526956,-0.6135349330159251,significant
NP_001095,,,expr_level,-1.0850861022898561,0.33100190057435225,-3.2781869240237658,0.0010447618650306983,-1.7969420914514378,-0.4857550009460856,significant
NP_055426,,,expr_level,0.19150558965874362,0.2812375493893175,0.680938907605265,0.49591014775876285,-0.3674423663950003,0.7556016287840182,insignificant
NP_062536,,,expr_level,-0.16744923138948337,0.304169230777193,-0.5505133802049216,0.5819673021266565,-0.7842209824525789,0.42132289001509965,insignificant
NP_009131,,,expr_level,-0.19868339509661612,0.3508649467188996,-0.5662674398072433,0.5712119910081562,-0.9308732262908344,0.4666656451362473,insignificant
NP_001257475,,,expr_level,-0.08336187557550301,0.29115884425690275,-0.28631064183627897,0.7746402081388767,-0.6675871623376247,0.49097514878961657,insignificant
NP_001231509,,,expr_level,-0.29123692377428895,0.44650232416631963,-0.6522629514147945,0.5142315558657872,-1.1896699850135495,0.5829921133248605,insignificant
